epoch,loss,val_loss
0,0.4787217797459783,0.3887084722518921
1,0.4602806914497066,0.37669339776039124
2,0.4589667038337604,0.3654382526874542
3,0.4407124092450013,0.3553314208984375
4,0.4349211398008707,0.3451921343803406
5,0.4272606066755346,0.33486059308052063
6,0.42109928259978424,0.3245735466480255
7,0.4366942225275813,0.3144083321094513
8,0.4102007940008834,0.3044446110725403
9,0.41413728610889333,0.29473987221717834
10,0.41908129163690516,0.28552010655403137
11,0.3963881795470779,0.2768046259880066
12,0.4001409910820626,0.2682100534439087
13,0.385895950971423,0.25996527075767517
14,0.3792626084508123,0.2520061731338501
15,0.39481358753668294,0.24399545788764954
16,0.38970460843395544,0.23674315214157104
17,0.3341929042661512,0.23045307397842407
18,0.3207084754028836,0.2243766188621521
19,0.35393949779304296,0.21844422817230225
20,0.3430681188364287,0.2128484845161438
21,0.35736343828407496,0.20770800113677979
22,0.34977194707135895,0.20320093631744385
23,0.3535796838837701,0.1989169716835022
24,0.3763743800085944,0.19442513585090637
25,0.2973113003614786,0.19014950096607208
26,0.3369820504575162,0.18610846996307373
27,0.30431180709117167,0.1821509152650833
28,0.3320458172946363,0.17854973673820496
29,0.30609664884773463,0.17543107271194458
30,0.3128142413255331,0.17280419170856476
31,0.2930005917678008,0.17057467997074127
32,0.32724003211872,0.16852614283561707
33,0.302291233394597,0.16659198701381683
34,0.30488666972598516,0.16487455368041992
35,0.3018998874200357,0.16339832544326782
36,0.32271327762990387,0.1619272530078888
37,0.31630168251089147,0.16055350005626678
38,0.26665939189292287,0.15934047102928162
39,0.2994138107106492,0.15833190083503723
40,0.311655193567276,0.1572619080543518
41,0.31267576443182454,0.1561800092458725
42,0.28310783892064484,0.1553434431552887
43,0.2676765153536925,0.15458880364894867
44,0.27147425751428345,0.15354003012180328
45,0.3219978245528969,0.15196621417999268
46,0.282712935595899,0.15045183897018433
47,0.2559318912995828,0.14911694824695587
48,0.2849245892988669,0.14770595729351044
49,0.2964140837256973,0.14609521627426147
50,0.3001149610893146,0.14429442584514618
51,0.27750824834849386,0.1426575928926468
