-BTC/MLP NN
-BTC/MLP NN
-BTC/MLP NN
-BTC/MLP NN
-BTC/MLP NN
w=2,k=2,tanh,AN,29.896018,28.145851,1000,adam --819.5634701251984 seconds
-BTC/MLP NN
w=2,k=2,tanh,AN,29.896018,28.145851,1000,adam --1853.6512472629547 seconds
w=2,k=2,tanh,SW,49.012902,31.863437,1000,adam --4157.573317527771 seconds
w=2,k=3,tanh,AN,31.720410,28.449154,1000,adam --6185.1654851436615 seconds
w=2,k=3,tanh,SW,48.965151,31.820439,1000,adam --8499.626130580902 seconds
w=2,k=4,tanh,AN,32.180333,28.898188,1000,adam --10600.964668273926 seconds
-BTC/MLP NN
w=2,k=2,tanh,AN,29.896018,28.145851,1000,adam --816.3011095523834 seconds
-BTC/MLP NN
w=2,k=2,tanh,AN,29.896018,28.145851,1000,adam --224.89887762069702 seconds
w=2,k=2,tanh,SW,49.012903,31.863438,1000,adam --496.9612982273102 seconds
-BTC/MLP NN
w=2,k=2,tanh,AN,29.896018,28.145851,1000,adam --506.960684299469 seconds
-BTC/MLP NN
w=14,k=2,tanh,AN,22.258292,25.615413,1000,adam --178.89479064941406 seconds
w=14,k=2,tanh,SW,48.983149,31.891712,1000,adam --463.5063691139221 seconds
w=14,k=3,tanh,AN,22.470184,25.564280,1000,adam --647.7795596122742 seconds
w=14,k=3,tanh,SW,48.861944,31.674092,1000,adam --936.8535256385803 seconds
w=14,k=4,tanh,AN,22.374582,25.082505,1000,adam --1124.5797131061554 seconds
w=14,k=4,tanh,SW,48.828111,31.716499,1000,adam --1406.3191266059875 seconds
w=14,k=5,tanh,AN,22.632251,25.166720,1000,adam --1596.610357761383 seconds
w=14,k=5,tanh,SW,48.770637,31.705804,1000,adam --1882.931308746338 seconds
w=14,k=6,tanh,AN,23.322529,25.812822,1000,adam --2077.3359475135803 seconds
w=14,k=6,tanh,SW,48.717212,31.608982,1000,adam --2365.452795982361 seconds
w=14,k=7,tanh,AN,23.298507,25.733999,1000,adam --2564.223095178604 seconds
w=14,k=7,tanh,SW,49.006899,31.634410,1000,adam --2855.710783481598 seconds
w=14,k=8,tanh,AN,23.477760,25.639209,1000,adam --3057.8419122695923 seconds
w=14,k=8,tanh,SW,48.800444,31.561212,1000,adam --3350.7961900234222 seconds
w=14,k=9,tanh,AN,23.268883,25.453812,1000,adam --3558.324770450592 seconds
