3,4395,tanh,AN,3276.963328,2.886733,1000,adam --58.308377742767334 seconds
3,3129,tanh,AN,3276.974927,2.886681,1000,adam --116.32645177841187 seconds
3,277,tanh,AN,3276.938034,2.886713,1000,adam --175.02952241897583 seconds
3,9871,tanh,AN,3276.939454,2.886738,1000,adam --234.12085103988647 seconds
3,5183,tanh,AN,3277.003441,2.886744,1000,adam --293.5630805492401 seconds
3,6082,tanh,AN,3276.954360,2.886714,1000,adam --351.99306178092957 seconds
3,810,tanh,AN,3276.965166,2.886712,1000,adam --411.85948729515076 seconds
3,6979,tanh,AN,3276.988162,2.886708,1000,adam --471.9251515865326 seconds
3,2654,tanh,AN,3276.979824,2.886709,1000,adam --532.3975310325623 seconds
3,5765,tanh,AN,3276.923663,2.886699,1000,adam --593.0287175178528 seconds
6,4395,tanh,AN,3276.896381,2.886722,1000,adam --653.6944622993469 seconds
6,3129,tanh,AN,3276.965136,2.886665,1000,adam --715.7623229026794 seconds
6,277,tanh,AN,3276.969114,2.886702,1000,adam --777.5533678531647 seconds
6,9871,tanh,AN,3276.964023,2.886706,1000,adam --840.5413813591003 seconds
6,5183,tanh,AN,3276.959674,2.886729,1000,adam --902.2532241344452 seconds
6,6082,tanh,AN,3276.959216,2.886703,1000,adam --965.7845728397369 seconds
6,810,tanh,AN,3276.996901,2.886700,1000,adam --1029.538515329361 seconds
6,6979,tanh,AN,3277.035167,2.886674,1000,adam --1093.3711342811584 seconds
6,2654,tanh,AN,3277.000320,2.886693,1000,adam --1156.6599171161652 seconds
6,5765,tanh,AN,3276.954235,2.886685,1000,adam --1220.814216852188 seconds
9,4395,tanh,AN,3276.875860,2.886744,1000,adam --1284.9837498664856 seconds
9,3129,tanh,AN,3276.927580,2.886670,1000,adam --1349.6736538410187 seconds
9,277,tanh,AN,3276.943839,2.886687,1000,adam --1413.706574678421 seconds
9,9871,tanh,AN,3276.952600,2.886716,1000,adam --1478.5645880699158 seconds
9,5183,tanh,AN,3276.913131,2.886731,1000,adam --1545.054964542389 seconds
9,6082,tanh,AN,3276.991655,2.886701,1000,adam --1611.7185831069946 seconds
9,810,tanh,AN,3276.967750,2.886687,1000,adam --1678.520350933075 seconds
9,6979,tanh,AN,3277.005015,2.886675,1000,adam --1745.9826910495758 seconds
9,2654,tanh,AN,3276.970969,2.886695,1000,adam --1813.345017671585 seconds
9,5765,tanh,AN,3276.946728,2.886677,1000,adam --1880.736792564392 seconds
12,4395,tanh,AN,3276.932359,2.886735,1000,adam --1949.0340044498444 seconds
12,3129,tanh,AN,3276.893299,2.886671,1000,adam --2016.0797379016876 seconds
12,277,tanh,AN,3276.988958,2.886681,1000,adam --2084.360948085785 seconds
12,9871,tanh,AN,3276.927969,2.886703,1000,adam --2153.5030105113983 seconds
12,5183,tanh,AN,3276.960894,2.886718,1000,adam --2222.325377225876 seconds
12,6082,tanh,AN,3276.985447,2.886685,1000,adam --2291.771431684494 seconds
12,810,tanh,AN,3277.032174,2.886690,1000,adam --2361.8506495952606 seconds
12,6979,tanh,AN,3277.052264,2.886666,1000,adam --2432.3063349723816 seconds
12,2654,tanh,AN,3276.953551,2.886695,1000,adam --2502.423097848892 seconds
12,5765,tanh,AN,3276.940728,2.886686,1000,adam --2573.098795890808 seconds
