epoch,loss,val_loss
0,0.16009192259585686,0.13211942923660497
1,0.07179352720730177,0.0918855648629993
2,0.050535426614292604,0.07891704657946834
3,0.04303306643396894,0.07430299677466619
4,0.040024221273955905,0.07317964904408418
5,0.03912806511304457,0.07194661971266943
6,0.03832855554356021,0.07101195781911147
7,0.03762738285009592,0.07146411233844648
8,0.037367076597368445,0.07050802593922798
9,0.03718875006940832,0.0697396977370932
10,0.03708293119649244,0.07013183332240308
11,0.03676645426905893,0.06923178911265981
12,0.036499996760747916,0.0690345571497242
13,0.03632127890605053,0.0699371027255445
14,0.036390438115349054,0.07000190043068341
15,0.0362410607115003,0.06833021897708869
16,0.03618095309723981,0.06923324094360112
17,0.036001264099805814,0.06770102842675366
18,0.03615987106235074,0.06819012305549993
19,0.03583143635939703,0.06844554673738153
20,0.03587313038537925,0.06801925854515711
21,0.03584588615759335,0.06830435339077055
22,0.03589777142643625,0.06858900824120936
23,0.03571018749979136,0.06895159732635694
24,0.03550830977993359,0.06806266036396491
25,0.03552691716324788,0.06764648203375458
26,0.035593477346514926,0.07107332134832635
27,0.035547948401165375,0.06791890372188036
28,0.03544853887662127,0.06839424641589627
29,0.03560171290833986,0.06795937916590968
30,0.03550518860786117,0.06904179891642497
31,0.035476613849831196,0.06768381919228393
32,0.035345740149633376,0.07075585110809739
33,0.03563708255132242,0.06862506859914493
34,0.035716646882540296,0.06898262892629355
35,0.035552522779597986,0.06786639959985064
36,0.03525653747119724,0.06808955658312517
37,0.03514152095954078,0.06801793469926555
38,0.03534329538032147,0.0688422353298382
39,0.03558887313210909,0.06840090476516776
40,0.03545680977814879,0.06790794107266737
41,0.035609704082274055,0.06783129791693605
42,0.03519740612376434,0.06828231335055965
43,0.03534816693549342,0.06841027041513274
44,0.03551764342305112,0.06801845383979664
45,0.035538816022306706,0.0674378146993295
46,0.03554166094972685,0.06843510016457725
47,0.03535192915071766,0.06832912928417666
48,0.03540963982314857,0.06823595252371471
49,0.03538726217874134,0.06914815692273715
50,0.035605909214359,0.06841192209083616
51,0.03543761251739166,0.06723119429817409
52,0.03549398833457649,0.06738186373538871
53,0.035310090376195306,0.06805992193576944
54,0.03533751115146029,0.06742729039592597
55,0.03533555005311309,0.06748420310185384
56,0.03550848093853854,0.06813664511983632
57,0.03547534213620187,0.06723834280038381
58,0.035510666596373835,0.06809149830253752
59,0.03536780864202541,0.06875818606665116
60,0.0352008647123467,0.06777756242152616
61,0.03530989361356587,0.06740230438192837
62,0.03529899386914986,0.0688707337167313
63,0.03532827419115892,0.06912024415147897
64,0.03547646440281213,0.0678593012554045
65,0.0353356355169284,0.06820728338344861
66,0.03541832421420488,0.06930942797023831
67,0.03516534777915862,0.0696770322573094
68,0.035243204087208546,0.06794935389642269
69,0.035266193509910754,0.0679905021961295
70,0.035632817022837354,0.06820809677072609
71,0.03534807885244198,0.0675104008560986
72,0.035493291068926416,0.06980653292577685
73,0.035339069252073814,0.0682220866633508
74,0.035113761725063745,0.06940033523835071
