epoch,loss,val_loss
0,0.9747682170005841,1.6075228452682495
1,0.9106327999109602,1.4715182781219482
2,0.7767443656921387,1.3316959142684937
3,0.770185647711242,1.1900432109832764
4,0.7389109936137658,1.050541639328003
5,0.6307681297178322,0.9181049466133118
6,0.6036236639750205,0.7942403554916382
7,0.5514329469810098,0.682380735874176
8,0.5501963479370721,0.5861648321151733
9,0.5046481274615573,0.5042812824249268
10,0.4958317219200781,0.43813520669937134
11,0.4342823437714981,0.3847073018550873
12,0.4110649154011139,0.34293830394744873
13,0.42449298618877,0.31028681993484497
14,0.3889195477895144,0.28344228863716125
15,0.4144456192935254,0.2629532217979431
16,0.3569288728600841,0.24711216986179352
17,0.36803601202318226,0.23466041684150696
18,0.3492615222930908,0.2250176966190338
19,0.3695146591313141,0.2171209454536438
20,0.3406636916984946,0.2104964405298233
21,0.29932235610687125,0.20501691102981567
22,0.35815084435172,0.2004186362028122
23,0.3239280775105212,0.19734349846839905
24,0.3247162647503244,0.1950586438179016
25,0.3428589514756607,0.19301921129226685
26,0.30557198005881014,0.19070833921432495
27,0.3270088174922318,0.1890990138053894
28,0.2956735663494821,0.18789590895175934
29,0.2621704836686452,0.1861141175031662
30,0.2715491689531143,0.18406224250793457
31,0.3037699383530913,0.181642085313797
32,0.2868788346732404,0.17994466423988342
33,0.2804999465996263,0.17781716585159302
34,0.26262511220355494,0.1763499677181244
35,0.2830681494400326,0.1741967499256134
36,0.28971808744689165,0.17167659103870392
37,0.2678614880910701,0.16912835836410522
38,0.2828281523480927,0.1669292151927948
39,0.2728723156250129,0.1641438603401184
40,0.2891490321374882,0.16216899454593658
41,0.26362979327891506,0.16059735417366028
42,0.27445496644003914,0.15940089523792267
43,0.2597146155470509,0.15845079720020294
44,0.2555940848285869,0.1572224497795105
45,0.28228986835749137,0.15577620267868042
46,0.255995303560785,0.15384836494922638
47,0.24980548411439368,0.1519743800163269
48,0.24840755179776983,0.15056996047496796
49,0.25297242807129683,0.14875853061676025
50,0.2669975690248996,0.1469932198524475
51,0.25248167221829043,0.14516323804855347
52,0.24285829942778678,0.14375555515289307
53,0.23910947228218876,0.14235030114650726
54,0.23311664357697223,0.14119026064872742
55,0.23514164251796268,0.1399487406015396
56,0.2384093577242167,0.1390022486448288
57,0.29733688464272495,0.1379530429840088
58,0.26044477379254705,0.13690002262592316
59,0.22389988314970738,0.13600978255271912
60,0.22070507343206028,0.13512882590293884
61,0.24984353124085118,0.134113609790802
62,0.25210350953926475,0.13326263427734375
63,0.22364912076858479,0.13287760317325592
64,0.2573994132085035,0.13246016204357147
65,0.255281705724991,0.13170313835144043
