2,2,tanh,AN,26.152013,25.884902,1000,adam --273.684561252594 seconds
2,2,tanh,SW,48.823538,31.716556,1000,adam --686.5359938144684 seconds
2,3,tanh,AN,26.501634,26.402166,1000,adam --988.7463772296906 seconds
2,3,tanh,SW,48.691088,31.613393,1000,adam --1396.7743728160858 seconds
2,4,tanh,AN,26.876925,26.388681,1000,adam --1714.842606306076 seconds
2,4,tanh,SW,48.718450,31.634376,1000,adam --2126.0902931690216 seconds
2,5,tanh,AN,27.693630,26.863600,1000,adam --2456.753930568695 seconds
2,5,tanh,SW,48.892508,31.767236,1000,adam --2874.257591485977 seconds
2,6,tanh,AN,28.177760,26.840964,1000,adam --3213.0439229011536 seconds
2,6,tanh,SW,48.830532,31.723933,1000,adam --3633.698052883148 seconds
2,7,tanh,AN,28.499106,27.041225,1000,adam --3971.3646388053894 seconds
2,7,tanh,SW,48.763123,31.668301,1000,adam --4386.938140869141 seconds
2,8,tanh,AN,28.630832,27.159333,1000,adam --4731.116653203964 seconds
2,8,tanh,SW,48.736426,31.648022,1000,adam --5144.766195774078 seconds
2,9,tanh,AN,28.686879,27.287941,1000,adam --5491.312009334564 seconds
2,9,tanh,SW,48.942136,31.807278,1000,adam --5909.324445009232 seconds
2,10,tanh,AN,28.765695,27.419232,1000,adam --6258.764431715012 seconds
2,10,tanh,SW,48.912252,31.785490,1000,adam --6679.36039018631 seconds
2,11,tanh,AN,29.164088,27.525917,1000,adam --7033.075465917587 seconds
2,11,tanh,SW,48.972205,31.833396,1000,adam --7457.844139814377 seconds
2,12,tanh,AN,29.310222,27.714494,1000,adam --7820.399326324463 seconds
2,12,tanh,SW,48.891837,31.768413,1000,adam --8247.184653282166 seconds
2,13,tanh,AN,29.954674,27.730839,1000,adam --8612.458609342575 seconds
2,13,tanh,SW,48.738916,31.644664,1000,adam --9044.333954572678 seconds
2,14,tanh,AN,30.224122,27.953469,1000,adam --9412.730883598328 seconds
2,14,tanh,SW,48.758701,31.664404,1000,adam --9847.891077518463 seconds
2,15,tanh,AN,30.107341,27.808102,1000,adam --10225.599788427353 seconds
2,15,tanh,SW,48.725663,31.638731,1000,adam --10669.62482047081 seconds
2,16,tanh,AN,30.483671,27.794852,1000,adam --11050.335176229477 seconds
2,16,tanh,SW,48.734309,31.645372,1000,adam --11502.491387605667 seconds
2,17,tanh,AN,30.681942,27.877526,1000,adam --11885.001390695572 seconds
2,17,tanh,SW,48.946210,31.805446,1000,adam --12329.356579780579 seconds
2,18,tanh,AN,30.633102,27.824670,1000,adam --12713.686811208725 seconds
2,18,tanh,SW,48.860425,31.742331,1000,adam --13163.58702802658 seconds
2,19,tanh,AN,30.687749,27.939215,1000,adam --13569.552956819534 seconds
2,19,tanh,SW,48.815341,31.710897,1000,adam --14030.045920848846 seconds
2,20,tanh,AN,30.726067,27.915897,1000,adam --14418.569038391113 seconds
2,20,tanh,SW,48.822458,31.712786,1000,adam --14870.184084653854 seconds
2,21,tanh,AN,30.696500,27.901368,1000,adam --15261.962397098541 seconds
2,21,tanh,SW,48.829147,31.719742,1000,adam --15716.78597998619 seconds
2,22,tanh,AN,30.888654,28.047010,1000,adam --16111.265241622925 seconds
2,22,tanh,SW,48.784542,31.686105,1000,adam --16565.46743106842 seconds
2,23,tanh,AN,31.023737,28.240299,1000,adam --16963.812566518784 seconds
2,23,tanh,SW,49.085250,31.911607,1000,adam --17423.91730952263 seconds
2,24,tanh,AN,31.404001,28.455135,1000,adam --17824.477111816406 seconds
2,24,tanh,SW,49.073616,31.897575,1000,adam --18286.566796779633 seconds
2,25,tanh,AN,31.431982,28.207098,1000,adam --18688.95716023445 seconds
2,25,tanh,SW,48.779686,31.682235,1000,adam --19154.673790216446 seconds
2,26,tanh,AN,31.301388,28.086599,1000,adam --19559.603199481964 seconds
2,26,tanh,SW,49.072974,31.902760,1000,adam --20027.553484916687 seconds
2,27,tanh,AN,30.652503,28.506583,1000,adam --20435.304857969284 seconds
2,27,tanh,SW,48.766516,31.673060,1000,adam --20905.760641098022 seconds
2,28,tanh,AN,30.393900,28.170346,1000,adam --21318.17119026184 seconds
2,28,tanh,SW,48.942882,31.805972,1000,adam --21793.87975382805 seconds
2,29,tanh,AN,30.813129,28.220629,1000,adam --22208.79894065857 seconds
2,29,tanh,SW,49.071316,31.901258,1000,adam --22681.128465890884 seconds
3,2,tanh,AN,24.020373,25.199198,1000,adam --22985.65924692154 seconds
3,2,tanh,SW,48.927828,31.560879,1000,adam --23465.787529468536 seconds
3,3,tanh,AN,24.861662,25.629279,1000,adam --23805.910363435745 seconds
3,3,tanh,SW,49.155746,31.666544,1000,adam --24290.995571136475 seconds
3,4,tanh,AN,25.539708,26.034429,1000,adam --24651.404371976852 seconds
