w=22,k=4395,tanh,ANo,368.825377,446.999017,1000,adam --4.079346656799316 seconds
w=22,k=4395,tanh,ANc,368.210167,447.005399,1000,adam --8.29021406173706 seconds
w=22,k=4395,tanh,ANd,344.897910,275.241942,1000,adam --12.54875922203064 seconds
w=22,k=4395,tanh,SW,337.587167,277.065134,1000,adam --16.959038972854614 seconds
w=22,k=4395,tanh,MM,340.849056,292.499051,1000,adam --21.166667938232422 seconds
w=22,k=4395,tanh,ZS,443.689344,326.316873,1000,adam --24.957972764968872 seconds
w=22,k=4395,tanh,DS,405.354619,291.059675,1000,adam --29.178682327270508 seconds
w=22,k=3129,tanh,ANo,367.863347,447.000404,1000,adam --33.62556600570679 seconds
w=22,k=3129,tanh,ANc,369.455433,447.003369,1000,adam --38.05146813392639 seconds
w=22,k=3129,tanh,ANd,346.028118,272.482636,1000,adam --42.53765106201172 seconds
w=22,k=3129,tanh,SW,341.654757,275.836147,1000,adam --47.57191610336304 seconds
w=22,k=3129,tanh,MM,340.175939,285.669162,1000,adam --52.346452474594116 seconds
w=22,k=3129,tanh,ZS,442.420221,325.698612,1000,adam --57.7442102432251 seconds
w=22,k=3129,tanh,DS,398.576762,298.211311,1000,adam --62.7522554397583 seconds
w=22,k=277,tanh,ANo,370.077950,447.008873,1000,adam --67.83044743537903 seconds
w=22,k=277,tanh,ANc,367.841713,447.003306,1000,adam --72.87254118919373 seconds
w=22,k=277,tanh,ANd,345.930324,276.757625,1000,adam --78.18596625328064 seconds
w=22,k=277,tanh,SW,340.556953,271.346155,1000,adam --83.70642447471619 seconds
w=22,k=277,tanh,MM,343.322644,292.680455,1000,adam --88.87672185897827 seconds
w=22,k=277,tanh,ZS,442.633513,309.189544,1000,adam --93.88952612876892 seconds
w=22,k=277,tanh,DS,394.576592,304.617039,1000,adam --99.04206275939941 seconds
w=22,k=9871,tanh,ANo,367.893166,447.001005,1000,adam --104.42916178703308 seconds
w=22,k=9871,tanh,ANc,368.519500,447.006477,1000,adam --110.5210428237915 seconds
w=22,k=9871,tanh,ANd,345.446020,275.374183,1000,adam --116.30264139175415 seconds
w=22,k=9871,tanh,SW,339.890102,276.919383,1000,adam --121.70591378211975 seconds
w=22,k=9871,tanh,MM,351.861009,290.695421,1000,adam --127.8113534450531 seconds
w=22,k=9871,tanh,ZS,443.216556,308.894415,1000,adam --133.804048538208 seconds
w=22,k=9871,tanh,DS,393.067743,288.607271,1000,adam --139.85444283485413 seconds
w=22,k=5183,tanh,ANo,368.197847,447.006478,1000,adam --145.89065217971802 seconds
w=22,k=5183,tanh,ANc,368.593980,447.004566,1000,adam --151.97192764282227 seconds
w=22,k=5183,tanh,ANd,346.037152,275.114342,1000,adam --158.4532024860382 seconds
w=22,k=5183,tanh,SW,343.032936,274.567298,1000,adam --164.36954426765442 seconds
w=22,k=5183,tanh,MM,344.071375,299.165394,1000,adam --170.42438125610352 seconds
w=22,k=5183,tanh,ZS,442.504865,316.290280,1000,adam --176.1660933494568 seconds
w=22,k=5183,tanh,DS,386.837446,322.402320,1000,adam --183.12006306648254 seconds
w=22,k=6082,tanh,ANo,367.335989,447.003773,1000,adam --190.24494123458862 seconds
w=22,k=6082,tanh,ANc,367.507009,447.006371,1000,adam --196.7847454547882 seconds
w=22,k=6082,tanh,ANd,345.030632,275.831638,1000,adam --203.62740659713745 seconds
w=22,k=6082,tanh,SW,349.799839,276.851123,1000,adam --210.56536960601807 seconds
w=22,k=6082,tanh,MM,343.735736,292.798998,1000,adam --217.5007519721985 seconds
w=22,k=6082,tanh,ZS,442.507447,318.996251,1000,adam --224.13986253738403 seconds
w=22,k=6082,tanh,DS,397.723910,293.481942,1000,adam --231.38646411895752 seconds
w=22,k=810,tanh,ANo,368.112197,447.010896,1000,adam --238.55652236938477 seconds
w=22,k=810,tanh,ANc,368.331141,447.003073,1000,adam --246.25917267799377 seconds
w=22,k=810,tanh,ANd,345.443078,275.978515,1000,adam --254.29363989830017 seconds
w=22,k=810,tanh,SW,343.850978,270.367577,1000,adam --261.5685396194458 seconds
w=22,k=810,tanh,MM,345.548856,293.184207,1000,adam --268.7545747756958 seconds
w=22,k=810,tanh,ZS,444.279794,318.015403,1000,adam --276.0444276332855 seconds
w=22,k=810,tanh,DS,382.324014,314.220717,1000,adam --283.9212579727173 seconds
w=22,k=6979,tanh,ANo,368.856740,447.007505,1000,adam --291.7210304737091 seconds
w=22,k=6979,tanh,ANc,368.780247,447.007829,1000,adam --299.6171176433563 seconds
w=22,k=6979,tanh,ANd,345.390622,276.471041,1000,adam --307.49731254577637 seconds
w=22,k=6979,tanh,SW,343.412057,273.950678,1000,adam --315.56052589416504 seconds
w=22,k=6979,tanh,MM,351.711159,278.624037,1000,adam --323.2654240131378 seconds
w=22,k=6979,tanh,ZS,442.800068,303.160951,1000,adam --331.2320325374603 seconds
w=22,k=6979,tanh,DS,387.729309,297.602712,1000,adam --339.52124524116516 seconds
w=22,k=2654,tanh,ANo,368.503515,447.005036,1000,adam --347.48616790771484 seconds
w=22,k=2654,tanh,ANc,367.139251,447.001903,1000,adam --356.0780899524689 seconds
